Date,Tweets
2020-06-21 19:37:34,@Jogja_Uncover Kenceng banget
2020-06-21 19:37:34,@mitoj__ Semangat utbk nya👍🙏
2020-06-21 19:37:34,@pdspdspdss Gempa mbak kenceng bgt sampe kebangun huhu
2020-06-21 19:37:34,Semoga selalu dalam lindungan-Nya 🙏😇
2020-06-21 19:37:34,@kabarsleman Seyegan banterr
2020-06-21 19:37:34,ya Allah pagi2 dibangunin sama gempa kenceng bgtttt😭
2020-06-21 19:37:34,Gempa😭
2020-06-21 19:37:34,@SweetPs_ aku blm tidor 😭😭
2020-06-21 19:37:34,@radevpapoy BANGET LEBIH GEDE DARI TAHUN KEMAREN
2020-06-21 19:37:34,"💐Real100%
Ready beb yg mau isi slot cus dm 🥰 php minggir dulu
Harga cek DM💐
#availmalang #wpmalang #expomalang #RealAngel #RECOMMENDED4BO #Bokinganmalang #malangbirahi #malangopenBO #MalangBasah #malanglendir #malangbo #malangnakal #includeroom #vcscolmek #RealAccount https://t.co/m0pCksou2d"
2020-06-21 19:37:34,Lindu
2020-06-21 19:37:34,gempa dmn?
2020-06-21 19:37:34,RT @txtdarionlshop: gelut gelut gelut https://t.co/udevOJUiz2
2020-06-21 19:37:34,Gempa😭
2020-06-21 19:37:34,@Shelovesallyb Dianh Jane
2020-06-21 19:37:34,@Valenc_Petr Bora Kimbunga Mchawi... Free mindset 😂😂
2020-06-21 19:37:34,Gempaaa cuyy
2020-06-21 19:37:34,@MalikIm42918604 Rimsha
2020-06-21 19:37:34,@XEENNURAIN Gaskiya dai Akwai hakan
2020-06-21 19:37:34,"@suhudnurhudha Hai! Gunakan link ini untuk menginput lokasi banjir, keterangan, &amp; foto. https://t.co/KdBnxzwEIA"
2020-06-21 19:37:34,Basha andazyar bet ch pewest aka har qat labar bkay🧐🤣
2020-06-21 19:37:34,"KAGET BANGET KASUR ADA YNG GOYANGIN

ternyata gempa"
2020-06-21 19:37:34,"RT @deirikaa: Diinggg 🎵

#jungkook #fanart https://t.co/vCohIcIiqn"
2020-06-21 19:37:34,@Algup_ ih dimana ya asli lgsg cr info di twitter wkwk
2020-06-21 19:37:34,"Chalo mrha soty hain.

😏🤤"
2020-06-21 19:37:34,RT @JogjaUpdate: gempa
2020-06-21 19:37:34,"@anggrellaaa Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/Dy04rVqKFe"
2020-06-21 19:37:34,Gempa ngga sii :((
2020-06-21 19:37:34,"@wufslece Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/bbQSFM24KB"
2020-06-21 19:37:34,@Nellyilove_u Toyota Tazz!
2020-06-21 19:37:34,"@agrittirga Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/OGdpB3fXbY"
2020-06-21 19:37:34,preparadah https://t.co/EY5XrgnJh3
2020-06-21 19:37:34,@hanvvns tqmmm tocaya d cumple😘😘
2020-06-21 19:37:34,@jametgemooy DMNAAA
2020-06-21 19:37:34,@SastraDimeja yogya mbah 🙏
2020-06-21 19:37:34,"Gempa dong, langsung gemeter nih badan :("
2020-06-21 19:37:34,@ncitybase_ Ak mauu
2020-06-21 19:37:34,@qsyqvk ak daerah solo euy
2020-06-21 19:37:34,@MhmdQois Bayangan
2020-06-21 19:37:34,@nksthi Lah mosok aku ra keroso i
2020-06-21 19:37:34,@area_jogja Kenceng lur😂😂
2020-06-21 19:37:34,@panjidorky13 Samaaa 😭
2020-06-21 19:37:34,"Kaget banget gempa, baru goleran dilantai padahal😭"
2020-06-21 19:37:34,@vipsince08 hi Tammy! ❤️
2020-06-21 19:37:34,RT @txtdarionlshop: beli celana yg direview bubble wrap https://t.co/LNK4MMTMgN
2020-06-21 19:37:34,@luvaciii Jogja yess
2020-06-21 19:37:34,@La_Dramas Amenazalo. https://t.co/w4zLOgjcxY
2020-06-21 19:37:34,@itshibzman TWAL LSSANEK ♥️
2020-06-21 19:37:33,RT @ImanAbdulRahim: Boleh ke guna aloe vera as moisturizer? 👇🏼 https://t.co/VJj2N1NPCw
2020-06-21 19:37:33,RT @srivatsayb: Tea has its origins in China. Modiji claims to be a Chaiwala. China ke saath Modiji ka Purana rishta hai?
2020-06-21 19:37:33,"@clairedeIume ㅤㅤ
ㅤㅤLagi sibuk rebahan aja Mbak soalnya belum ada kerjaan lagi. Kalau Mbak sendiri bagaimana?
ㅤㅤ"
2020-06-21 19:37:33,@elmojanuar gede ga bg
2020-06-21 19:37:33,"@numsusu dimana bu ayuu, stay safe yaa"
2020-06-21 19:37:33,@nksthi Iyo. Ndredeg min😭😭😭
2020-06-21 19:37:33,Mungu wangu. 😂😂😂😂 Tulikuwa tunakufa.
2020-06-21 19:37:33,RT @dnryzaaaal: bodoh tukar awek macam tukar spender
2020-06-21 19:37:33,@hsynnseker Mucukss
2020-06-21 19:37:33,Barusan gempa :(
2020-06-21 19:37:33,@guswlshwang ha dimanaa
2020-06-21 19:37:33,Getar dikit auto bangun
2020-06-21 19:37:33,@halimahnr Trauma bgt 😢
2020-06-21 19:37:33,@renjunivere DOM MANAAAAA SAMAA GEMPA JUGAAA
2020-06-21 19:37:33,astg gede gempa nya smpe goyang :( masih gemeteran kaget :”)
2020-06-21 19:37:33,@dr_psycho_0 tm kia chah rahi ho rat ko zaleel hona ha tm ne :(🤧😤
2020-06-21 19:37:33,Lari tunggang langgang
2020-06-21 19:37:33,lindu cahhh
2020-06-21 19:37:33,"@LatifaPutri6 Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/rwYfL60z38"
2020-06-21 19:37:33,@musaiddyjr Yaani yaani
2020-06-21 19:37:33,@subtanyarl Sama mawang?
2020-06-21 19:37:33,RT @srivatsayb: Tea has its origins in China. Modiji claims to be a Chaiwala. China ke saath Modiji ka Purana rishta hai?
2020-06-21 19:37:33,@hends50544967 Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/bSUCL419l7
2020-06-21 19:37:33,"@apasihhhn tauk de, kobisa"
2020-06-21 19:37:33,rp haneul suka jilatin palkon kuda.yang on retweet
2020-06-21 19:37:33,@vilmantasr Lg tv? :)
2020-06-21 19:37:33,RT @nizaguling: sumpahh sumpah sampeee nangiss:((( https://t.co/FKlV92OF8F
2020-06-21 19:37:33,@fruitboo_ Asli itu pedes banget
2020-06-21 19:37:33,Hah?ada gempa?
2020-06-21 19:37:33,"@AizuddinKarim Aku bukan tak bijak, aku malas tunjuk je 🙃🤧"
2020-06-21 19:37:33,Apke papa kitny kama lety hen....🤔?? https://t.co/JZkGKR9gdX
2020-06-21 19:37:33,@woaijeno tp ttp serem 💔
2020-06-21 19:37:33,@Iizasma @Rimshanoorahmed mei Celeb nahi yara 🌸
2020-06-21 19:37:33,@lycoghazali Kamuu
2020-06-21 19:37:33,@babyapolloo Nanggung gmnaa
2020-06-21 19:37:33,@UNSAFITRI Me : mlayu karo panik tapi raiso bengok
2020-06-21 19:37:33,@rstusibu Iya gede bgt
2020-06-21 19:37:33,"RT @Jenny_gli: Dari dulu lambang Garuda Pancasila nengok ke kanan, ga usah di ubah lagi nengok ke kiri 🤣🙏"
2020-06-21 19:37:33,@thoonder Ga berasa
2020-06-21 19:37:33,@alilpoo tak kira ada yg naik kasur trnyata gempa cuk
2020-06-21 19:37:33,"Lagi tidur, denger orang orang teriak gempa lgsg auto ikut teriak sm larii:)"
2020-06-21 19:37:33,@kabarklaten Rindu
2020-06-21 19:37:33,ya allah ak gemeteran bener bener gerak semua
2020-06-21 19:37:33,@Xtar65 Nah iya bner 😭
2020-06-21 19:37:33,"@Jogja_Uncover Gempa lur, terasa sampai madiun"
2020-06-21 19:37:33,@LastQuake @infojogja Jogja kerasa gempa lumaya besar
2020-06-21 19:37:33,"@Dmyqntiecly Aku lagi sholat wes satu rakaat, sampek gak sido😫"
2020-06-21 19:37:33,"RT @levaleblue: Bismillah,
Jd gaes ak lagi main rt deals sm kk ku yg gada akhlak ini☺
iyh ak taw koq ak klo akun ak kecil dn psti gx nyampe…"
2020-06-21 19:37:33,@hildestii Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/XajyaYysK7
2020-06-21 19:37:33,Gempa
2020-06-21 19:37:33,@meshozma Da bgd ya ozma?
2020-06-21 19:37:33,@__Meemer Wanan bakin naki zeyi mgn dewa
2020-06-21 19:37:33,Ruh halim ➡️ 😡😖😭🤪
2020-06-21 19:37:33,"lagi main pointblank, malah gempa cok"
2020-06-21 19:37:33,Kokoh Bakoh.
2020-06-21 19:37:33,@JimmyGouldbour1 Pl0inkk @gijsje4ever @BraekerT
2020-06-21 19:37:33,@18autobase grgr apa dlu ini nder
2020-06-21 19:37:33,@deanissaIH Podo dey tekan omahku kaget aku gek banter yoan
2020-06-21 19:37:33,@Doroteus_DR Wkwkwkwk nganti meh nabrak tembok aku
2020-06-21 19:37:33,@Asknonym iya nder tunggu aja
2020-06-21 19:37:33,RT @Gingerpk_: Rupanzel but Indian ? https://t.co/JBXwJhHI1D
2020-06-21 19:37:33,RT @Gingerpk_: Rupanzel but Indian ? https://t.co/JBXwJhHI1D
2020-06-21 19:37:33,"@arumhestiw Iyo lumayan suwe, gede meneh"
2020-06-21 19:37:33,@paulasekar Gue parnoo ini gunung apaa bukan 🙃🙃
2020-06-21 19:37:33,Trauma gempa 2006 begitu terasa malam ini.
2020-06-21 19:37:33,Jog kroso gempa ra lur mau?
2020-06-21 19:37:33,@Cristiano Orang kaya lu pasti bisa kang ehehe
2020-06-21 19:37:33,Gempa dimana ini kerasa banget
2020-06-21 19:37:33,RT @captionation1: Bomboclaat https://t.co/b2JgdtMxnU
2020-06-21 19:37:33,"rindu gais, eh lindu deng"
2020-06-21 19:37:33,"Sekarangmah ngeliat
Yang cantik lewat dikitmah biasa aja ,
Males deketin atau kenalan ,
apa lagi sampe pacaran ."
2020-06-21 19:37:33,“Umuntu womuntu umnandi” I’m unable to can. #Uyajola99Sundays #Uyajola99 https://t.co/AB32mlv0qd
2020-06-21 19:37:33,@bmkgjogja  Turu po lur ? Ditunggu infone iki?
2020-06-21 19:37:33,@zhayahhh Makan hyung mngkin laper
2020-06-21 19:37:33,@hbmalkoc Vitamin 👌
2020-06-21 19:37:33,"@sarawattinessm mreka nnti ada series sndiri ga sih hyunk,,,"
2020-06-21 19:37:33,kok rame pada tweet gempa
2020-06-21 19:37:33,"RT @gaj_2: Tengok macam mana kerajaan abah mu utamakan org kaya. 

Marhaen beli kereta proton saga dpt diskaun RM400 sahaja tapi T10 yg bel…"
2020-06-21 19:37:33,"@BayuHerman10 Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/mxJ7l8FsB9"
2020-06-21 19:37:33,@euanavitori4 dinah jane
2020-06-21 19:37:33,Hah gempa gt ??
2020-06-21 19:37:33,Gempa po ki Jogja
2020-06-21 19:37:33,"@somijepn Eh ujan gerimis aje
Ikan teri diasinin
Eh jangan menangis aje
Ikan teri diasinin"
2020-06-21 19:37:33,Deg kebangun
2020-06-21 19:37:33,"@nepanepoo Wkwkw aku ngepasi ngelilir men , nek ora yowes kaget"
2020-06-21 19:37:33,@jogmfs Kerasa bgt minnnn
2020-06-21 19:37:33,"#FaktanyaLelaki harus berani minta maaf dengan tulus, dan memberi maaf dengan ikhlas."
2020-06-21 19:37:33,Merapi?
2020-06-21 19:37:33,@haileesfandom @jhlOdydb @jauregxkcc Dinah Jane
2020-06-21 19:37:33,@319ahw Sama😭. Deg degan parah 😭😭
2020-06-21 19:37:33,@OfficialMpumi Sekho bored 😭😭
2020-06-21 19:37:33,@96KIMDOYOUNGS iyh sama sama
2020-06-21 19:37:33,@fikrofiq_ Rindu lur
2020-06-21 19:37:33,@Kosi31991768 😂 kuri na tivutisa ku vahanyisa ku yini hawaaa
2020-06-21 19:37:33,@nanabae04 Wkwkwk walah
2020-06-21 19:37:33,@PriyankaSarkarB Eta u??? 😀
2020-06-21 19:37:33,RT @starfess: -hey guys bagi poto editan ginian dong idol siapa aja terserahhhh😭🙏 https://t.co/T02tfuOF1f
2020-06-21 19:37:33,terguncang gempa
2020-06-21 19:37:33,@AlfathShifaG Allhamdulillah cuma sebentar
2020-06-21 19:37:33,@gataupan disini
2020-06-21 19:37:33,@sanciiro Hamdulilah alors frero
2020-06-21 19:37:33,@terracottq Blm ngantuk
2020-06-21 19:37:33,"@Maylinafifah Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/Bsa0ch7tSF"
2020-06-21 19:37:33,"RT @PakatDayak: Tidak ada salahnya bila kita memberi ucapan #SelamatUltahPakPresiden
Semoga diberi kekuatan dan kesehatan sehingga mampu me…"
2020-06-21 19:37:33,@Moustafa__aw Lek ma fini dawerrr lyom lnawme bl fala taht lnjum😂
2020-06-21 19:37:33,Mataku gakuat menatap laptop tapi gimana ya deadline nanti jam 7 pagi😭
2020-06-21 19:37:33,"@KUSHI331 @Kavin_m_0431 @aarthi_KnL @RenuSis @ajayreddy70 @Fan_Fg1 @LKaviliya @rameshrr07 @RRajiya @ranjana_cute @kavinism_page Appadi dhaan Guruji sonaanga..
Btw this is from tomorrow's syllabus. 😂😅
🏃‍♂️🏃‍♂️

#HBDKavin https://t.co/axVUZ59P3I"
2020-06-21 19:37:33,@ayaaafluuu pegangann wkwk
2020-06-21 19:37:33,"RT @nadyaratnasr: PLISS HELP RT!!
Aku tau akun ku akun kecil, tp setidaknya ada org baik diantara kalian yg membantu. Aku pernah ditipu jua…"
2020-06-21 19:37:33,Jangkrik yahmene tangi rasane goyang goyang tak kiro nek gek di goyang jebul ono lindu
2020-06-21 19:37:33,HBD thalapathy....@actorvijay ..😁
2020-06-21 19:37:33,@theodoruskn Kroso ra the? Ming dilit tapi
2020-06-21 19:37:33,@itsrevinavt baik bgt😭❤️
2020-06-21 19:37:33,@Sxpremium Gn sxp exp
2020-06-21 19:37:33,"@Chikitarkcc Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/PtnSLAGdnU"
2020-06-21 19:37:33,@kabarklaten Kroso banget..
2020-06-21 19:37:33,"Shabab had ya5odny ma3a sahel, shokran."
2020-06-21 19:37:33,@chsbnla Tenkyu infonya
2020-06-21 19:37:33,@Boybot05 Haha engga gk ada ko:') kalem kalem
2020-06-21 19:37:33,Gempa? dimaneee
2020-06-21 19:37:33,@bmkgjogja Gempa min
2020-06-21 19:37:33,🍪 shooky + yoongi 🍪 https://t.co/9HxtoJUq15
2020-06-21 19:37:33,RT @dairijoker: Kalau tengah ada masalah then bercakap sorang2 itu normal. Ia anggap sebagai 'satu terapi diri' untuk cooldown. Bila dah ok…
2020-06-21 19:37:33,YAALLAH KEBANGUN GRGR GEMPA😭😭😭
2020-06-21 19:37:33,"RT @simakrl: simak! yang suka jbjb mutualan yuuuk?! rt aja nanti ak follow, follback yh mmksi"
2020-06-21 19:37:33,"Masih ngga ngerti, nyawanya baru saja diselamatkan.. https://t.co/2ugYlW0aW6"
2020-06-21 19:37:33,"RT @aym_wn: Astagfirullah YaAllah, kebangun krn gempa kerasa bgt😭"
2020-06-21 19:37:33,ForeverMercyRadioEdit2
2020-06-21 19:37:33,"yee anjg emg otak gue, semoga tidak ada yg curiga😂"
2020-06-21 19:37:33,@findelavu IYA BARUSAN kayaknya karena merapi dah ini
2020-06-21 19:37:33,@budimandjatmiko Jadi fans arsenal aja pak
2020-06-21 19:37:33,@JogjaUpdate Banter bgt min
2020-06-21 19:37:33,"@destimartia Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/NwTIVcYrlV"
2020-06-21 19:37:33,"RT @ntsana_: dari kesedihan kita belajar soal waktu, bahwa perkara bangkit gak harus langsung saat itu juga, bahkan gak harus besok. kapan-…"
2020-06-21 19:37:33,Guede kerasa mas klg ku@keluar rumah smua https://t.co/j5iEUBNl5o
2020-06-21 19:37:33,hah gempa? dimana?
2020-06-21 19:37:33,Gempa lumayan terasa...smg semua dlm kebaikan
2020-06-21 19:37:33,"Gempa, dabs.."
2020-06-21 19:37:33,Lilo wit da kilo 😂😂🤟🏽 https://t.co/u5oCmvRLOk
2020-06-21 19:37:33,"@yaya_immanuel Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/OPSIoQBNLf"
2020-06-21 19:37:33,"@hallopong_ Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/Dvzi2PqflF"
2020-06-21 19:37:33,Gobloke aku ono gempa malah krukrup kemulan mikir omahku ambruk ngembruki aku ora kok tangi metu kamar
2020-06-21 19:37:33,Aku nak gak :’) https://t.co/QiL7elZ5un
2020-06-21 19:37:33,Ahhhh hampirrrr weh
2020-06-21 19:37:33,@HadKrdiHadiya Yeh burgerness kahan sa agae itni?
2020-06-21 19:37:33,RT @kabarsleman: Gempa?
2020-06-21 19:37:33,Wahahahahha kebangun jg ya kak?? Serem akutu 😂😂 https://t.co/ZH7SCE5Tzd
2020-06-21 19:37:33,katanya jendelanya kebanting sendiri gais🙂🙂🙂 tepat banget abis dia ngomong ada suara ketawa. kan bangke. dah gt bunyinya berkali2 kayak dibanting2. hadehh w dengernya aja merinding gimane doski ye mana penakut bocahnya tinggal sendirian di kota org hadehhh
2020-06-21 19:37:33,RT @selfolmates: Brou mutualan yuk
2020-06-21 19:37:33,Everton mahnnnn
2020-06-21 19:37:33,@littlenuggt mau murka tp lagi mode monokrom kalem
2020-06-21 19:37:33,RT @sunxolove: 19. 🌱cara pura pura bahagia gimana? https://t.co/J27fdrDgFi
2020-06-21 19:37:33,Kenceng bener goyangnya
2020-06-21 19:37:33,"@RCTISports_ Jangan Janjiin Kalo Gagal Tayang, Lebih Baik Tidak usah siaran bola lagi, percuma banyak janji siaran banyak gagal. Percuma!!!"
2020-06-21 19:37:33,@bbyxxii ohh mff xixi
2020-06-21 19:37:33,"gadeng, silau bos"
2020-06-21 19:37:33,@noonecareswe jogja a
2020-06-21 19:37:33,RT @mohanhazian: Ayooo ngeluh
2020-06-21 19:37:33,RT @uhkooo: yoongi eyebrow slit? https://t.co/aJvfEikSoQ
2020-06-21 19:37:33,Wahhh gempa keras bgt ni
2020-06-21 19:37:33,Ini siapa ya yang kepencet 😳 https://t.co/qEVTmzHfX0
2020-06-21 19:37:33,@bbygurlsjjk Jogja kak katanya
2020-06-21 19:37:33,"Astaghfirullah, gempa gaisss"
2020-06-21 19:37:33,"@meyymooo Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/AKC8bdxtND"
2020-06-21 19:37:33,@DiscipleOfLite Syphoning tsabanas from MoH 🤣🤣🤣🤣
2020-06-21 19:37:33,@damilolakk @GossipMillNaija Na that oruwe guy oo
2020-06-21 19:37:33,@nadiloss Ih sumpah aku kaget
2020-06-21 19:37:33,@media_binar Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/B5RuKA5dLY
2020-06-21 19:37:33,RT @creasentae: — taehyung senang https://t.co/enviw8kJTG
2020-06-21 19:37:33,RT @cursedkidd: gbakal kiamat krena dah kiamat dri thun 2012 ni skrg kita di neraka
2020-06-21 19:37:33,RT @ourfess: /rf/ Mutualan yug gaes rep/rt ajaa nanti aku follow
2020-06-21 19:37:33,"#Uyajola99sunday
Umuntu womuntu unjani????😂😂😂😂😂Jub jub thixo🙆🏽‍♀️ https://t.co/lQNK4Rt97Q"
2020-06-21 19:37:33,"RT @FiersaBesari: Sepertinya, kita berdua adalah pembohong ulung. Saya berbohong soal rasa sakit yang sebenarnya belum bisa hilang. Dan kam…"
2020-06-21 19:37:33,"@813THINGS aku say hi ganteng, bagi no wa"
2020-06-21 19:37:33,RT @kompasiana: Rakyat Aceh Sebaiknya Tinggalkan Warkop Sejenak https://t.co/RBDVuxt8dR
2020-06-21 19:37:33,Kroso pol :(( https://t.co/34an2nMIkn
2020-06-21 19:37:32,Gempa ya???
2020-06-21 19:37:32,"@paintingsire Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/lhaZYWQOHU"
2020-06-21 19:37:32,"Yg penting usaha, selebihnya bukan kuasa"
2020-06-21 19:37:32,Tangi langsung metu ngomah
2020-06-21 19:37:32,"@itskent27 Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/YNaldTjoEC"
2020-06-21 19:37:32,RT @tkdnxv: Aku tak okay. Aku nak nangis
2020-06-21 19:37:32,Kepengen gitu bisa tidur cepet
2020-06-21 19:37:32,"RT @tanyainrl: tanya2rl Mutualan RT, yang unfoll/ga fb gue unfollback"
2020-06-21 19:37:32,Lindune buanter e
2020-06-21 19:37:32,@tugasppt Hati2 mer siapin tisu
2020-06-21 19:37:32,@C0SMICCAM omww bae
2020-06-21 19:37:32,gila kenceng bgt gempa sampe kebangun
2020-06-21 19:37:32,@Aanis_hun barr ma ja salaaa
2020-06-21 19:37:32,"@gigihprakoso21 Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/AFlxriFreL"
2020-06-21 19:37:32,@MUSIC_FESS Yakk okee 3-3nya..
2020-06-21 19:37:32,"RT @andihiyat: Tidur sama kayak perasaan, ngga bisa dipaksain."
2020-06-21 19:37:32,@jogjafess Ku kira aku halu
2020-06-21 19:37:32,gempa Weh😭
2020-06-21 19:37:32,prambanan banter tenan @Jogja_Uncover
2020-06-21 19:37:32,Gempa ato aku yg sedang mabo sihh
2020-06-21 19:37:32,@infojogja Bneerr bngett
2020-06-21 19:37:32,Mana gada gempa ko?
2020-06-21 19:37:32,@nksthi Nah kan benerrr
2020-06-21 19:37:32,@kabarsleman iyaa
2020-06-21 19:37:32,@whatjek Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/M4gSBJrYyW
2020-06-21 19:37:32,@yourfuturewlfe Iya kerasa bgttt tadi kaget
2020-06-21 19:37:32,@cookyluve Di jogja
2020-06-21 19:37:32,"RT @kompasiana: 7 Drakor Populer Lee Jong-suk, Ada yang Sedang Tayang di Indosiar https://t.co/Xb6kKq5F2t"
2020-06-21 19:37:32,"Abis gempa kenceng bgt woy, baru kali ini ada gempa aku sampe kebangun. Sampe goyang goyang banget"
2020-06-21 19:37:32,@deargyul YAALLAH KATANYA BEBERAPA KALI??
2020-06-21 19:37:32,AKU TAU KY TAKKAN BISAAAAAA
2020-06-21 19:37:32,@_NaomiFields_ Akekeke ay 💀
2020-06-21 19:37:32,bila lah nak reti tidur awal ni
2020-06-21 19:37:32,boros bgt hidupnya kaya batre iphone
2020-06-21 19:37:32,Gempa mana nih min @infoBMKG
2020-06-21 19:37:32,"@arundoti @Ravenchriss Lagi memejamkan mata sebentar, la kok ada yang bergetar, tapi bukan hati"
2020-06-21 19:37:32,"@mycimiiwdate hallo, ada aku disini"
2020-06-21 19:37:32,@JogjaUpdate Gempaa
2020-06-21 19:37:32,@tumcialp Owh iyh okh de mkasi sranny a😔👍
2020-06-21 19:37:32,@loveyuppyy huh sama 😭
2020-06-21 19:37:32,@azeezahaw Lu kebangun? Apa masih terjaga za?
2020-06-21 19:37:32,"@rlthingy kalo bagian takut pdhl belom mulai, kalo buat aku personally untuk ngilangin nya milih 2; 1. ga ngambil 2. ngambil. soalnya abis itu bnr2 ilang mau yg manapun itu wkwkw"
2020-06-21 19:37:32,gempa kenceng banget ampe kebangun :(
2020-06-21 19:37:32,Berguncang sekali rasanya lantai 2🙂
2020-06-21 19:37:32,Kaget bgt tiba tiba gempa dan cukup kencang takut bgt ya Tuhan
2020-06-21 19:37:32,"Nying gempa..
@infoBMKG kami minta hasil reportnya..."
2020-06-21 19:37:32,@Meron_Atuhaire Jirikiti
2020-06-21 19:37:32,@alahsiaboii Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/0wVwciKavG
2020-06-21 19:37:32,"Amazipo wone Nkosi yam
#Uyajola99 https://t.co/J1dMj3M5ZL"
2020-06-21 19:37:32,@infoBMKG masih tidur....jogja gempa ya?
2020-06-21 19:37:32,"#NP Lawula Nkosi - The Soil 

Hear my prayer, oh great Allah!🙏🏾"
2020-06-21 19:37:32,@JogjaUpdate iyaaaa hiks for the first time in forever dalam hidupku 20th ngerasain gempa. Maa Syaa Allah
2020-06-21 19:37:32,"Suwe le lindu, nembe ngliyep langsung maktratap"
2020-06-21 19:37:32,"@Priambodo_ms Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/KqxeuHaUId"
2020-06-21 19:37:32,@glixttergloss Iyaa
2020-06-21 19:37:32,@aprodhitea_ seriuus? barusan?
2020-06-21 19:37:32,"RT @kompasiana: Pempek, Covid 19 dan Seleksi Alam https://t.co/Ps1bB12zR1"
2020-06-21 19:37:32,RT @aldysuhanda_: Mata dituruti nggak tidur-tidur
2020-06-21 19:37:32,@jwisungmochi aku jogja
2020-06-21 19:37:32,RT @fateifatos: taehyung pspsps? https://t.co/ta7D7aqX2J
2020-06-21 19:37:32,@fananisbrn DIMANA GEMPA NAAA BRENNN?!
2020-06-21 19:37:32,"Lagi rebahan enak-enak....
Dan....

GEMPA!!! 😥😥😥"
2020-06-21 19:37:32,@Andinial3 Slmt tidur cantik💗
2020-06-21 19:37:32,Ini beneran kerasa banget😭😭😭
2020-06-21 19:37:32,"@guuanheng wow gua kerasa banget, mana tidur di lantai kan"
2020-06-21 19:37:32,@ctrmdy AKU GA PUNYA PENGALAMAN GEMPA JD NORAK PLSSS KOK SEREM
2020-06-21 19:37:32,Gabole ngomong kasar.
2020-06-21 19:37:32,@thestorykids HONOR KEMAREN AJA BELOM TURUN
2020-06-21 19:37:32,"@http_gill Faridoon k tweet par sabki fake excitment dikh rhi hai,andar se sabki fatti padi hai. Baby ki honesty bomb phodti hai 🧘"
2020-06-21 19:37:32,"RT @GuRuThalaiva: Enaikum raja da Avaru 🤟🏻🤩
Happy birthday Thalaivaaaaaaaaaaa !!
#HBDTHALAPATHYVijay 👑
#Master @actorvijay 🌟 https://t.co/t…"
2020-06-21 19:37:32,@komaldomala @poonamkaurlal Slipper gurinchi mundu matladindi thamare kada.. sir name tho yegathali cheyyakudadu.. kani meeru matuku inkokalu meeda (guruji) yegathali cheyyachu.. siggu undali..
2020-06-21 19:37:32,gempa
2020-06-21 19:37:32,"gue kira ada setan goyangin kasur, ternyata gempa dong woi 😭😭"
2020-06-21 19:37:32,@Renjunkyusiast heh tidur
2020-06-21 19:37:32,RT @JogjaUpdate: gempa
2020-06-21 19:37:32,Gempa gempa😣😣
2020-06-21 19:37:32,@kurangsukaa jogja
2020-06-21 19:37:32,@Twin02__ Haaa kujarirana
2020-06-21 19:37:32,@mimpindahh Huhu jatim kerasa banget
2020-06-21 19:37:32,Gempa oii
2020-06-21 19:37:32,Iya soalnya biasanya tidur not bothered... https://t.co/Sfi3P7OjX0
2020-06-21 19:37:32,RT @BintayYousuf: A: Unhu ne mjhe mri hr glti ky bd bhi apnaya. Yeh janty huy bhi ky mene tmsy dhoky se shadi ki hai. Papa aisy hty hain Ne…
2020-06-21 19:37:32,"RT @_Khuzrin_: Mungkin mamat ni muka tak berapa boleh pergi. Kalau hensem:

“From this... to this...”"
2020-06-21 19:37:32,"@djaneslifee Dinah Jane

b"
2020-06-21 19:37:32,Moro iki mek pelampiasan ?
2020-06-21 19:37:32,heh gempa dmna???
